audio_Id,action,adventure,advertising,calm,children,dark,documentary,holiday,party,trailer
1090462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1090463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090470,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1090546,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1090652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1090653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1090657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1090658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1090692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1091134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091337,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1091338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091441,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1091885,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1092174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1092175,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1092178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1092180,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1092251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1092252,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1092727,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1092901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1093009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1093426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093430,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1093606,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093609,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093610,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093613,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093615,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093631,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1093632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1093635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1093636,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093637,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1093651,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093652,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1093789,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1093797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093848,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1094138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1094141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1094142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1094161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1094276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1094474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094475,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094477,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094478,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094482,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1094519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1094520,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1094521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1094522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1094524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1094574,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1094637,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1094791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1094953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1095102,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1095103,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095104,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095106,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1095107,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095108,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095109,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095110,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095111,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1095112,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1095113,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095114,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095117,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1095362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095391,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095473,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1095474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095475,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095480,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1095717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1095730,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1095746,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095755,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1095757,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1096077,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096084,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096088,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096120,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1096244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1096247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1096253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1096306,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096307,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096308,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1096511,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1096536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1096667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096789,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096800,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1096863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1096867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1096869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1096870,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096871,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1096872,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096873,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096874,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1097062,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1097277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1097804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1097943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098067,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098069,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098130,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1098161,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1098162,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1098185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1098187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098190,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098436,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1098437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1098504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1098631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098632,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1098826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098829,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1098830,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098836,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1098837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1098838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1099221,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1099222,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099313,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1099318,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1099433,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1099437,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1099456,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1099689,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1099692,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1099693,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1099694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1099695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099784,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099978,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1100002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1100151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1100153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1100241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100288,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1100289,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1100330,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1100334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1100422,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1100424,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1100425,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1100513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1100750,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1100751,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1100752,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1100970,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1100971,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100972,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101131,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1101286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1101287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1101288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1101289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1101290,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1101291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1101292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1101293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1101294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1101295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1101296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1101297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1101300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1101337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101594,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1101595,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1101596,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1101597,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1101810,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1102193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1102764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1102806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1102807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
